1280	1024	768	1280	981	655
1536	1024	768	1536	981	655
1792	1024	768	1792	981	655
2048	1024	768	2048	981	655
2303	1024	768	2303	981	655
2559	1024	768	2559	981	655
2815	1024	768	2815	981	655
3071	1024	768	3071	981	655
3327	1024	768	3327	981	655
3583	1024	768	3583	981	655
3839	1024	768	3839	981	655
4095	1024	768	4095	981	655
0	1280	768	0	1226	655
256	1280	768	256	1226	655
512	1280	768	512	1226	655
768	1280	768	768	1226	655
1024	1280	768	1024	1226	655
1280	1280	768	1280	1226	655
1536	1280	768	1536	1226	655
1792	1280	768	1792	1226	655
2048	1280	768	2048	1226	655
2303	1280	768	2303	1226	655
2559	1280	768	2559	1226	655
2815	1280	768	2815	1226	655
3071	1280	768	3071	1226	655
3327	1280	768	3327	1226	655
3583	1280	768	3583	1226	655
3839	1280	768	3839	1226	655
4095	1280	768	4095	1226	655
0	1536	768	0	1471	655
256	1536	768	256	1471	655
512	1536	768	512	1471	655
768	1536	768	768	1471	655
1024	1536	768	1024	1471	655
1280	1536	768	1280	1471	655
1536	1536	768	1536	1471	655
1792	1536	768	1792	1471	655
2048	1536	768	2048	1471	655
2303	1536	768	2303	1471	655
2559	1536	768	2559	1471	655
2815	1536	768	2815	1471	655
3071	1536	768	3071	1471	655
3327	1536	768	3327	1471	655
3583	1536	768	3583	1471	655
3839	1536	768	3839	1471	655
4095	1536	768	4095	1471	655
0	1792	768	0	1716	655
256	1792	768	256	1716	655
512	1792	768	512	1716	655
768	1792	768	768	1716	655
1024	1792	768	1024	1716	655
1280	1792	768	1280	1716	655
1536	1792	768	1536	1716	655
1792	1792	768	1792	1716	655
2048	1792	768	2048	1716	655
2303	1792	768	2303	1716	655
2559	1792	768	2559	1716	655
2815	1792	768	2815	1716	655
3071	1792	768	3071	1716	655
3327	1792	768	3327	1716	655
3583	1792	768	3583	1716	655
3839	1792	768	3839	1716	655
4095	1792	768	4095	1716	655
0	2048	768	0	1962	655
256	2048	768	256	1962	655
512	2048	768	512	1962	655
768	2048	768	768	1962	655
1024	2048	768	1024	1962	655
1280	2048	768	1280	1962	655
1536	2048	768	1536	1962	655
1792	2048	768	1792	1962	655
2048	2048	768	2048	1962	655
2303	2048	768	2303	1962	655
2559	2048	768	2559	1962	655
2815	2048	768	2815	1962	655
3071	2048	768	3071	1962	655
3327	2048	768	3327	1962	655
3583	2048	768	3583	1962	655
3839	2048	768	3839	1962	655
4095	2048	768	4095	1962	655
0	2303	768	0	2206	655
256	2303	768	256	2206	655
512	2303	768	512	2206	655
768	2303	768	768	2206	655
1024	2303	768	1024	2206	655
1280	2303	768	1280	2206	655
1536	2303	768	1536	2206	655
1792	2303	768	1792	2206	655
2048	2303	768	2048	2206	655
2303	2303	768	2303	2206	655
2559	2303	768	2559	2206	655
2815	2303	768	2815	2206	655
3071	2303	768	3071	2206	655
3327	2303	768	3327	2206	655
3583	2303	768	3583	2206	655
3839	2303	768	3839	2206	655
4095	2303	768	4095	2206	655
0	2559	768	0	2451	655
256	2559	768	256	2451	655
512	2559	768	512	2451	655
768	2559	768	768	2451	655
1024	2559	768	1024	2451	655
1280	2559	768	1280	2451	655
1536	2559	768	1536	2451	655
1792	2559	768	1792	2451	655
2048	2559	768	2048	2451	655
2303	2559	768	2303	2451	655
2559	2559	768	2559	2451	655
2815	2559	768	2815	2451	655
3071	2559	768	3071	2451	655
3327	2559	768	3327	2451	655
3583	2559	768	3583	2451	655
3839	2559	768	3839	2451	655
4095	2559	768	4095	2451	655
0	2815	768	0	2696	655
256	2815	768	256	2696	655
512	2815	768	512	2696	655
768	2815	768	768	2696	655
1024	2815	768	1024	2696	655
1280	2815	768	1280	2696	655
1536	2815	768	1536	2696	655
1792	2815	768	1792	2696	655
2048	2815	768	2048	2696	655
2303	2815	768	2303	2696	655
2559	2815	768	2559	2696	655
2815	2815	768	2815	2696	655
3071	2815	768	3071	2696	655
3327	2815	768	3327	2696	655
3583	2815	768	3583	2696	655
3839	2815	768	3839	2696	655
4095	2815	768	4095	2696	655
0	3071	768	0	2942	655
256	3071	768	256	2942	655
512	3071	768	512	2942	655
768	3071	768	768	2942	655
1024	3071	768	1024	2942	655
1280	3071	768	1280	2942	655
1536	3071	768	1536	2942	655
1792	3071	768	1792	2942	655
2048	3071	768	2048	2942	655
2303	3071	768	2303	2942	655
2559	3071	768	2559	2942	655
2815	3071	768	2815	2942	655
3071	3071	768	3071	2942	655
3327	3071	768	3327	2942	655
3583	3071	768	3583	2942	655
3839	3071	768	3839	2942	655
4095	3071	768	4095	2942	655
0	3327	768	0	3187	655
256	3327	768	256	3187	655
512	3327	768	512	3187	655
768	3327	768	768	3187	655
1024	3327	768	1024	3187	655
1280	3327	768	1280	3187	655
1536	3327	768	1536	3187	655
1792	3327	768	1792	3187	655
2048	3327	768	2048	3187	655
2303	3327	768	2303	3187	655
2559	3327	768	2559	3187	655
2815	3327	768	2815	3187	655
3071	3327	768	3071	3187	655
3327	3327	768	3327	3187	655
3583	3327	768	3583	3187	655
3839	3327	768	3839	3187	655
4095	3327	768	4095	3187	655
0	3583	768	0	3432	655
256	3583	768	256	3432	655
512	3583	768	512	3432	655
768	3583	768	768	3432	655
1024	3583	768	1024	3432	655
1280	3583	768	1280	3432	655
1536	3583	768	1536	3432	655
1792	3583	768	1792	3432	655
2048	3583	768	2048	3432	655
2303	3583	768	2303	3432	655
2559	3583	768	2559	3432	655
2815	3583	768	2815	3432	655
3071	3583	768	3071	3432	655
3327	3583	768	3327	3432	655
3583	3583	768	3583	3432	655
3839	3583	768	3839	3432	655
4095	3583	768	4095	3432	655
0	3839	768	0	3677	655
256	3839	768	256	3677	655
512	3839	768	512	3677	655
768	3839	768	768	3677	655
1024	3839	768	1024	3677	655
1280	3839	768	1280	3677	655
1536	3839	768	1536	3677	655
1792	3839	768	1792	3677	655
2048	3839	768	2048	3677	655
2303	3839	768	2303	3677	655
2559	3839	768	2559	3677	655
2815	3839	768	2815	3677	655
3071	3839	768	3071	3677	655
3327	3839	768	3327	3677	655
3583	3839	768	3583	3677	655
3839	3839	768	3839	3677	655
4095	3839	768	4095	3677	655
0	4095	768	0	3922	655
256	4095	768	256	3922	655
512	4095	768	512	3922	655
768	4095	768	768	3922	655
1024	4095	768	1024	3922	655
1280	4095	768	1280	3922	655
1536	4095	768	1536	3922	655
1792	4095	768	1792	3922	655
2048	4095	768	2048	3922	655
2303	4095	768	2303	3922	655
2559	4095	768	2559	3922	655
2815	4095	768	2815	3922	655
3071	4095	768	3071	3922	655
3327	4095	768	3327	3922	655
3583	4095	768	3583	3922	655
3839	4095	768	3839	3922	655
4095	4095	768	4095	3922	655
0	0	1024	0	0	873
256	0	1024	256	0	873
512	0	1024	512	0	873
768	0	1024	768	0	873
1024	0	1024	1024	0	873
1280	0	1024	1280	0	873
1536	0	1024	1536	0	873
1792	0	1024	1792	0	873
2048	0	1024	2048	0	873
2303	0	1024	2303	0	873
2559	0	1024	2559	0	873
2815	0	1024	2815	0	873
3071	0	1024	3071	0	873
3327	0	1024	3327	0	873
3583	0	1024	3583	0	873
3839	0	1024	3839	0	873
4095	0	1024	4095	0	873
0	256	1024	0	245	873
256	256	1024	256	245	873
512	256	1024	512	245	873
768	256	1024	768	245	873
1024	256	1024	1024	245	873
1280	256	1024	1280	245	873
1536	256	1024	1536	245	873
1792	256	1024	1792	245	873
2048	256	1024	2048	245	873
2303	256	1024	2303	245	873
2559	256	1024	2559	245	873
2815	256	1024	2815	245	873
3071	256	1024	3071	245	873
3327	256	1024	3327	245	873
3583	256	1024	3583	245	873
3839	256	1024	3839	245	873
4095	256	1024	4095	245	873
0	512	1024	0	490	873
256	512	1024	256	490	873
512	512	1024	512	490	873
768	512	1024	768	490	873
1024	512	1024	1024	490	873
1280	512	1024	1280	490	873
1536	512	1024	1536	490	873
1792	512	1024	1792	490	873
2048	512	1024	2048	490	873
2303	512	1024	2303	490	873
2559	512	1024	2559	490	873
2815	512	1024	2815	490	873
3071	512	1024	3071	490	873
3327	512	1024	3327	490	873
3583	512	1024	3583	490	873
3839	512	1024	3839	490	873
4095	512	1024	4095	490	873
0	768	1024	0	736	873
256	768	1024	256	736	873
512	768	1024	512	736	873
768	768	1024	768	736	873
1024	768	1024	1024	736	873
1280	768	1024	1280	736	873
1536	768	1024	1536	736	873
1792	768	1024	1792	736	873
2048	768	1024	2048	736	873
2303	768	1024	2303	736	873
2559	768	1024	2559	736	873
2815	768	1024	2815	736	873
3071	768	1024	3071	736	873
3327	768	1024	3327	736	873
3583	768	1024	3583	736	873
3839	768	1024	3839	736	873
4095	768	1024	4095	736	873
0	1024	1024	0	981	873
256	1024	1024	256	981	873
512	1024	1024	512	981	873
768	1024	1024	768	981	873
1024	1024	1024	1024	981	873
1280	1024	1024	1280	981	873
1536	1024	1024	1536	981	873
1792	1024	1024	1792	981	873
2048	1024	1024	2048	981	873
2303	1024	1024	2303	981	873
2559	1024	1024	2559	981	873
2815	1024	1024	2815	981	873
3071	1024	1024	3071	981	873
3327	1024	1024	3327	981	873
3583	1024	1024	3583	981	873
3839	1024	1024	3839	981	873
4095	1024	1024	4095	981	873
0	1280	1024	0	1226	873
256	1280	1024	256	1226	873
512	1280	1024	512	1226	873
768	1280	1024	768	1226	873
1024	1280	1024	1024	1226	873
1280	1280	1024	1280	1226	873
1536	1280	1024	1536	1226	873
1792	1280	1024	1792	1226	873
2048	1280	1024	2048	1226	873
2303	1280	1024	2303	1226	873
2559	1280	1024	2559	1226	873
2815	1280	1024	2815	1226	873
3071	1280	1024	3071	1226	873
3327	1280	1024	3327	1226	873
3583	1280	1024	3583	1226	873
3839	1280	1024	3839	1226	873
4095	1280	1024	4095	1226	873
0	1536	1024	0	1471	873
256	1536	1024	256	1471	873
512	1536	1024	512	1471	873
768	1536	1024	768	1471	873
1024	1536	1024	1024	1471	873
1280	1536	1024	1280	1471	873
1536	1536	1024	1536	1471	873
1792	1536	1024	1792	1471	873
2048	1536	1024	2048	1471	873
2303	1536	1024	2303	1471	873
2559	1536	1024	2559	1471	873
2815	1536	1024	2815	1471	873
3071	1536	1024	3071	1471	873
3327	1536	1024	3327	1471	873
3583	1536	1024	3583	1471	873
3839	1536	1024	3839	1471	873
4095	1536	1024	4095	1471	873
0	1792	1024	0	1716	873
256	1792	1024	256	1716	873
512	1792	1024	512	1716	873
768	1792	1024	768	1716	873
1024	1792	1024	1024	1716	873
1280	1792	1024	1280	1716	873
1536	1792	1024	1536	1716	873
1792	1792	1024	1792	1716	873
2048	1792	1024	2048	1716	873
2303	1792	1024	2303	1716	873
2559	1792	1024	2559	1716	873
2815	1792	1024	2815	1716	873
3071	1792	1024	3071	1716	873
3327	1792	1024	3327	1716	873
3583	1792	1024	3583	1716	873
3839	1792	1024	3839	1716	873
4095	1792	1024	4095	1716	873
0	2048	1024	0	1962	873
256	2048	1024	256	1962	873
512	2048	1024	512	1962	873
768	2048	1024	768	1962	873
1024	2048	1024	1024	1962	873
1280	2048	1024	1280	1962	873
1536	2048	1024	1536	1962	873
1792	2048	1024	1792	1962	873
2048	2048	1024	2048	1962	873
2303	2048	1024	2303	1962	873
2559	2048	1024	2559	1962	873
2815	2048	1024	2815	1962	873
3071	2048	1024	3071	1962	873
3327	2048	1024	3327	1962	873
3583	2048	1024	3583	1962	873
3839	2048	1024	3839	1962	873
4095	2048	1024	4095	1962	873
0	2303	1024	0	2206	873
256	2303	1024	256	2206	873
512	2303	1024	512	2206	873
768	2303	1024	768	2206	873
1024	2303	1024	1024	2206	873
1280	2303	1024	1280	2206	873
1536	2303	1024	1536	2206	873
1792	2303	1024	1792	2206	873
2048	2303	1024	2048	2206	873
2303	2303	1024	2303	2206	873
2559	2303	1024	2559	2206	873
2815	2303	1024	2815	2206	873
3071	2303	1024	3071	2206	873
3327	2303	1024	3327	2206	873
3583	2303	1024	3583	2206	873
3839	2303	1024	3839	2206	873
4095	2303	1024	4095	2206	873
0	2559	1024	0	2451	873
256	2559	1024	256	2451	873
512	2559	1024	512	2451	873
768	2559	1024	768	2451	873
1024	2559	1024	1024	2451	873
1280	2559	1024	1280	2451	873
1536	2559	1024	1536	2451	873
1792	2559	1024	1792	2451	873
2048	2559	1024	2048	2451	873
2303	2559	1024	2303	2451	873
2559	2559	1024	2559	2451	873
2815	2559	1024	2815	2451	873
3071	2559	1024	3071	2451	873
3327	2559	1024	3327	2451	873
3583	2559	1024	3583	2451	873
3839	2559	1024	3839	2451	873
4095	2559	1024	4095	2451	873
0	2815	1024	0	2696	873
256	2815	1024	256	2696	873
512	2815	1024	512	2696	873
768	2815	1024	768	2696	873
1024	2815	1024	1024	2696	873
1280	2815	1024	1280	2696	873
1536	2815	1024	1536	2696	873
1792	2815	1024	1792	2696	873
2048	2815	1024	2048	2696	873
2303	2815	1024	2303	2696	873
2559	2815	1024	2559	2696	873
2815	2815	1024	2815	2696	873
3071	2815	1024	3071	2696	873
3327	2815	1024	3327	2696	873
3583	2815	1024	3583	2696	873
3839	2815	1024	3839	2696	873
4095	2815	1024	4095	2696	873
0	3071	1024	0	2942	873
256	3071	1024	256	2942	873
512	3071	1024	512	2942	873
768	3071	1024	768	2942	873
1024	3071	1024	1024	2942	873
1280	3071	1024	1280	2942	873
1536	3071	1024	1536	2942	873
1792	3071	1024	1792	2942	873
2048	3071	1024	2048	2942	873
2303	3071	1024	2303	2942	873
2559	3071	1024	2559	2942	873
2815	3071	1024	2815	2942	873
3071	3071	1024	3071	2942	873
3327	3071	1024	3327	2942	873
3583	3071	1024	3583	2942	873
3839	3071	1024	3839	2942	873
4095	3071	1024	4095	2942	873
0	3327	1024	0	3187	873
256	3327	1024	256	3187	873
512	3327	1024	512	3187	873
768	3327	1024	768	3187	873
1024	3327	1024	1024	3187	873
1280	3327	1024	1280	3187	873
1536	3327	1024	1536	3187	873
1792	3327	1024	1792	3187	873
2048	3327	1024	2048	3187	873
2303	3327	1024	2303	3187	873
2559	3327	1024	2559	3187	873
2815	3327	1024	2815	3187	873
3071	3327	1024	3071	3187	873
3327	3327	1024	3327	3187	873
3583	3327	1024	3583	3187	873
3839	3327	1024	3839	3187	873
4095	3327	1024	4095	3187	873
0	3583	1024	0	3432	873
256	3583	1024	256	3432	873
512	3583	1024	512	3432	873
768	3583	1024	768	3432	873
1024	3583	1024	1024	3432	873
1280	3583	1024	1280	3432	873
1536	3583	1024	1536	3432	873
1792	3583	1024	1792	3432	873
2048	3583	1024	2048	3432	873
2303	3583	1024	2303	3432	873
2559	3583	1024	2559	3432	873
2815	3583	1024	2815	3432	873
3071	3583	1024	3071	3432	873
3327	3583	1024	3327	3432	873
3583	3583	1024	3583	3432	873
3839	3583	1024	3839	3432	873
4095	3583	1024	4095	3432	873
0	3839	1024	0	3677	873
256	3839	1024	256	3677	873
512	3839	1024	512	3677	873
768	3839	1024	768	3677	873
1024	3839	1024	1024	3677	873
1280	3839	1024	1280	3677	873
1536	3839	1024	1536	3677	873
1792	3839	1024	1792	3677	873
2048	3839	1024	2048	3677	873
2303	3839	1024	2303	3677	873
2559	3839	1024	2559	3677	873
2815	3839	1024	2815	3677	873
3071	3839	1024	3071	3677	873
3327	3839	1024	3327	3677	873
3583	3839	1024	3583	3677	873
3839	3839	1024	3839	3677	873
4095	3839	1024	4095	3677	873
0	4095	1024	0	3922	873
256	4095	1024	256	3922	873
512	4095	1024	512	3922	873
768	4095	1024	768	3922	873
1024	4095	1024	1024	3922	873
1280	4095	1024	1280	3922	873
1536	4095	1024	1536	3922	873
1792	4095	1024	1792	3922	873
2048	4095	1024	2048	3922	873
2303	4095	1024	2303	3922	873
2559	4095	1024	2559	3922	873
2815	4095	1024	2815	3922	873
3071	4095	1024	3071	3922	873
3327	4095	1024	3327	3922	873
3583	4095	1024	3583	3922	873
3839	4095	1024	3839	3922	873
4095	4095	1024	4095	3922	873
0	0	1280	0	0	1091
256	0	1280	256	0	1091
512	0	1280	512	0	1091
768	0	1280	768	0	1091
1024	0	1280	1024	0	1091
1280	0	1280	1280	0	1091
1536	0	1280	1536	0	1091
1792	0	1280	1792	0	1091
2048	0	1280	2048	0	1091
2303	0	1280	2303	0	1091
2559	0	1280	2559	0	1091
2815	0	1280	2815	0	1091
3071	0	1280	3071	0	1091
3327	0	1280	3327	0	1091
3583	0	1280	3583	0	1091
3839	0	1280	3839	0	1091
4095	0	1280	4095	0	1091
0	256	1280	0	245	1091
256	256	1280	256	245	1091
512	256	1280	512	245	1091
768	256	1280	768	245	1091
1024	256	1280	1024	245	1091
1280	256	1280	1280	245	1091
1536	256	1280	1536	245	1091
1792	256	1280	1792	245	1091
2048	256	1280	2048	245	1091
2303	256	1280	2303	245	1091
2559	256	1280	2559	245	1091
2815	256	1280	2815	245	1091
3071	256	1280	3071	245	1091
3327	256	1280	3327	245	1091
3583	256	1280	3583	245	1091
3839	256	1280	3839	245	1091
4095	256	1280	4095	245	1091
0	512	1280	0	490	1091
256	512	1280	256	490	1091
512	512	1280	512	490	1091
768	512	1280	768	490	1091
1024	512	1280	1024	490	1091
1280	512	1280	1280	490	1091
1536	512	1280	1536	490	1091
1792	512	1280	1792	490	1091
2048	512	1280	2048	490	1091
2303	512	1280	2303	490	1091
2559	512	1280	2559	490	1091
2815	512	1280	2815	490	1091
3071	512	1280	3071	490	1091
3327	512	1280	3327	490	1091
3583	512	1280	3583	490	1091
3839	512	1280	3839	490	1091
4095	512	1280	4095	490	1091
0	768	1280	0	736	1091
256	768	1280	256	736	1091
512	768	1280	512	736	1091
768	768	1280	768	736	1091
1024	768	1280	1024	736	1091
1280	768	1280	1280	736	1091
1536	768	1280	1536	736	1091
1792	768	1280	1792	736	1091
2048	768	1280	2048	736	1091
2303	768	1280	2303	736	1091
2559	768	1280	2559	736	1091
2815	768	1280	2815	736	1091
3071	768	1280	3071	736	1091
3327	768	1280	3327	736	1091
3583	768	1280	3583	736	1091
3839	768	1280	3839	736	1091
4095	768	1280	4095	736	1091
0	1024	1280	0	981	1091
256	1024	1280	256	981	1091
512	1024	1280	512	981	1091
768	1024	1280	768	981	1091
1024	1024	1280	1024	981	1091
1280	1024	1280	1280	981	1091
1536	1024	1280	1536	981	1091
1792	1024	1280	1792	981	1091
2048	1024	1280	2048	981	1091
2303	1024	1280	2303	981	1091
2559	1024	1280	2559	981	1091
2815	1024	1280	2815	981	1091
3071	1024	1280	3071	981	1091
3327	1024	1280	3327	981	1091
3583	1024	1280	3583	981	1091
3839	1024	1280	3839	981	1091
4095	1024	1280	4095	981	1091
0	1280	1280	0	1226	1091
256	1280	1280	256	1226	1091
512	1280	1280	512	1226	1091
768	1280	1280	768	1226	1091
1024	1280	1280	1024	1226	1091
1280	1280	1280	1280	1226	1091
1536	1280	1280	1536	1226	1091
1792	1280	1280	1792	1226	1091
2048	1280	1280	2048	1226	1091
2303	1280	1280	2303	1226	1091
2559	1280	1280	2559	1226	1091
2815	1280	1280	2815	1226	1091
3071	1280	1280	3071	1226	1091
3327	1280	1280	3327	1226	1091
3583	1280	1280	3583	1226	1091
3839	1280	1280	3839	1226	1091
4095	1280	1280	4095	1226	1091
0	1536	1280	0	1471	1091
256	1536	1280	256	1471	1091
512	1536	1280	512	1471	1091
768	1536	1280	768	1471	1091
1024	1536	1280	1024	1471	1091
1280	1536	1280	1280	1471	1091
1536	1536	1280	1536	1471	1091
1792	1536	1280	1792	1471	1091
2048	1536	1280	2048	1471	1091
2303	1536	1280	2303	1471	1091
2559	1536	1280	2559	1471	1091
2815	1536	1280	2815	1471	1091
3071	1536	1280	3071	1471	1091
3327	1536	1280	3327	1471	1091
3583	1536	1280	3583	1471	1091
3839	1536	1280	3839	1471	1091
4095	1536	1280	4095	1471	1091
0	1792	1280	0	1716	1091
256	1792	1280	256	1716	1091
512	1792	1280	512	1716	1091
768	1792	1280	768	1716	1091
1024	1792	1280	1024	1716	1091
1280	1792	1280	1280	1716	1091
1536	1792	1280	1536	1716	1091
1792	1792	1280	1792	1716	1091
2048	1792	1280	2048	1716	1091
2303	1792	1280	2303	1716	1091
2559	1792	1280	2559	1716	1091
2815	1792	1280	2815	1716	1091
3071	1792	1280	3071	1716	1091
3327	1792	1280	3327	1716	1091
3583	1792	1280	3583	1716	1091
3839	1792	1280	3839	1716	1091
4095	1792	1280	4095	1716	1091
0	2048	1280	0	1962	1091
256	2048	1280	256	1962	1091
512	2048	1280	512	1962	1091
768	2048	1280	768	1962	1091
1024	2048	1280	1024	1962	1091
1280	2048	1280	1280	1962	1091
1536	2048	1280	1536	1962	1091
1792	2048	1280	1792	1962	1091
2048	2048	1280	2048	1962	1091
2303	2048	1280	2303	1962	1091
2559	2048	1280	2559	1962	1091
2815	2048	1280	2815	1962	1091
3071	2048	1280	3071	1962	1091
3327	2048	1280	3327	1962	1091
3583	2048	1280	3583	1962	1091
3839	2048	1280	3839	1962	1091
4095	2048	1280	4095	1962	1091
0	2303	1280	0	2206	1091
256	2303	1280	256	2206	1091
512	2303	1280	512	2206	1091
768	2303	1280	768	2206	1091
1024	2303	1280	1024	2206	1091
1280	2303	1280	1280	2206	1091
1536	2303	1280	1536	2206	1091
1792	2303	1280	1792	2206	1091
2048	2303	1280	2048	2206	1091
2303	2303	1280	2303	2206	1091
2559	2303	1280	2559	2206	1091
2815	2303	1280	2815	2206	1091
3071	2303	1280	3071	2206	1091
3327	2303	1280	3327	2206	1091
3583	2303	1280	3583	2206	1091
3839	2303	1280	3839	2206	1091
4095	2303	1280	4095	2206	1091
0	2559	1280	0	2451	1091
256	2559	1280	256	2451	1091
512	2559	1280	512	2451	1091
768	2559	1280	768	2451	1091
1024	2559	1280	1024	2451	1091
1280	2559	1280	1280	2451	1091
1536	2559	1280	1536	2451	1091
1792	2559	1280	1792	2451	1091
2048	2559	1280	2048	2451	1091
2303	2559	1280	2303	2451	1091
2559	2559	1280	2559	2451	1091
2815	2559	1280	2815	2451	1091
3071	2559	1280	3071	2451	1091
3327	2559	1280	3327	2451	1091
3583	2559	1280	3583	2451	1091
3839	2559	1280	3839	2451	1091
4095	2559	1280	4095	2451	1091
0	2815	1280	0	2696	1091
256	2815	1280	256	2696	1091
512	2815	1280	512	2696	1091
768	2815	1280	768	2696	1091
1024	2815	1280	1024	2696	1091
1280	2815	1280	1280	2696	1091
1536	2815	1280	1536	2696	1091
1792	2815	1280	1792	2696	1091
2048	2815	1280	2048	2696	1091
2303	2815	1280	2303	2696	1091
2559	2815	1280	2559	2696	1091
2815	2815	1280	2815	2696	1091
3071	2815	1280	3071	2696	1091
3327	2815	1280	3327	2696	1091
3583	2815	1280	3583	2696	1091
3839	2815	1280	3839	2696	1091
4095	2815	1280	4095	2696	1091
0	3071	1280	0	2942	1091
256	3071	1280	256	2942	1091
512	3071	1280	512	2942	1091
768	3071	1280	768	2942	1091
1024	3071	1280	1024	2942	1091
1280	3071	1280	1280	2942	1091
1536	3071	1280	1536	2942	1091
1792	3071	1280	1792	2942	1091
2048	3071	1280	2048	2942	1091
2303	3071	1280	2303	2942	1091
2559	3071	1280	2559	2942	1091
2815	3071	1280	2815	2942	1091
3071	3071	1280	3071	2942	1091
3327	3071	1280	3327	2942	1091
3583	3071	1280	3583	2942	1091
3839	3071	1280	3839	2942	1091
4095	3071	1280	4095	2942	1091
0	3327	1280	0	3187	1091
256	3327	1280	256	3187	1091
512	3327	1280	512	3187	1091
768	3327	1280	768	3187	1091
1024	3327	1280	1024	3187	1091
1280	3327	1280	1280	3187	1091
1536	3327	1280	1536	3187	1091
1792	3327	1280	1792	3187	1091
2048	3327	1280	2048	3187	1091
2303	3327	1280	2303	3187	1091
2559	3327	1280	2559	3187	1091
2815	3327	1280	2815	3187	1091
3071	3327	1280	3071	3187	1091
3327	3327	1280	3327	3187	1091
3583	3327	1280	3583	3187	1091
3839	3327	1280	3839	3187	1091
4095	3327	1280	4095	3187	1091
0	3583	1280	0	3432	1091
256	3583	1280	256	3432	1091
512	3583	1280	512	3432	1091
768	3583	1280	768	3432	1091
1024	3583	1280	1024	3432	1091
1280	3583	1280	1280	3432	1091
1536	3583	1280	1536	3432	1091
1792	3583	1280	1792	3432	1091
2048	3583	1280	2048	3432	1091
2303	3583	1280	2303	3432	1091
2559	3583	1280	2559	3432	1091
2815	3583	1280	2815	3432	1091
3071	3583	1280	3071	3432	1091
3327	3583	1280	3327	3432	1091
3583	3583	1280	3583	3432	1091
3839	3583	1280	3839	3432	1091
4095	3583	1280	4095	3432	1091
0	3839	1280	0	3677	1091
256	3839	1280	256	3677	1091
512	3839	1280	512	3677	1091
768	3839	1280	768	3677	1091
1024	3839	1280	1024	3677	1091
1280	3839	1280	1280	3677	1091
1536	3839	1280	1536	3677	1091
1792	3839	1280	1792	3677	1091
2048	3839	1280	2048	3677	1091
2303	3839	1280	2303	3677	1091
2559	3839	1280	2559	3677	1091
2815	3839	1280	2815	3677	1091
3071	3839	1280	3071	3677	1091
3327	3839	1280	3327	3677	1091
3583	3839	1280	3583	3677	1091
3839	3839	1280	3839	3677	1091
4095	3839	1280	4095	3677	1091
0	4095	1280	0	3922	1091
256	4095	1280	256	3922	1091
512	4095	1280	512	3922	1091
768	4095	1280	768	3922	1091
1024	4095	1280	1024	3922	1091
1280	4095	1280	1280	3922	1091
1536	4095	1280	1536	3922	1091
1792	4095	1280	1792	3922	1091
2048	4095	1280	2048	3922	1091
2303	4095	1280	2303	3922	1091
2559	4095	1280	2559	3922	1091
2815	4095	1280	2815	3922	1091
3071	4095	1280	3071	3922	1091
3327	4095	1280	3327	3922	1091
3583	4095	1280	3583	3922	1091
3839	4095	1280	3839	3922	1091
4095	4095	1280	4095	3922	1091
0	0	1536	0	0	1310
256	0	1536	256	0	1310
512	0	1536	512	0	1310
768	0	1536	768	0	1310
1024	0	1536	1024	0	1310
1280	0	1536	1280	0	1310
1536	0	1536	1536	0	1310
1792	0	1536	1792	0	1310
2048	0	1536	2048	0	1310
2303	0	1536	2303	0	1310
2559	0	1536	2559	0	1310
2815	0	1536	2815	0	1310
3071	0	1536	3071	0	1310
3327	0	1536	3327	0	1310
3583	0	1536	3583	0	1310
3839	0	1536	3839	0	1310
4095	0	1536	4095	0	1310
0	256	1536	0	245	1310
256	256	1536	256	245	1310
512	256	1536	512	245	1310
768	256	1536	768	245	1310
1024	256	1536	1024	245	1310
1280	256	1536	1280	245	1310
1536	256	1536	1536	245	1310
1792	256	1536	1792	245	1310
2048	256	1536	2048	245	1310
2303	256	1536	2303	245	1310
2559	256	1536	2559	245	1310
2815	256	1536	2815	245	1310
3071	256	1536	3071	245	1310
3327	256	1536	3327	245	1310
3583	256	1536	3583	245	1310
3839	256	1536	3839	245	1310
4095	256	1536	4095	245	1310
0	512	1536	0	490	1310
256	512	1536	256	490	1310
512	512	1536	512	490	1310
768	512	1536	768	490	1310
1024	512	1536	1024	490	1310
1280	512	1536	1280	490	1310
1536	512	1536	1536	490	1310
1792	512	1536	1792	490	1310
2048	512	1536	2048	490	1310
2303	512	1536	2303	490	1310
2559	512	1536	2559	490	1310
2815	512	1536	2815	490	1310
3071	512	1536	3071	490	1310
3327	512	1536	3327	490	1310
3583	512	1536	3583	490	1310
3839	512	1536	3839	490	1310
4095	512	1536	4095	490	1310
0	768	1536	0	736	1310
256	768	1536	256	736	1310
512	768	1536	512	736	1310
768	768	1536	768	736	1310
1024	768	1536	1024	736	1310
1280	768	1536	1280	736	1310
1536	768	1536	1536	736	1310
1792	768	1536	1792	736	1310
2048	768	1536	2048	736	1310
2303	768	1536	2303	736	1310
2559	768	1536	2559	736	1310
2815	768	1536	2815	736	1310
3071	768	1536	3071	736	1310
3327	768	1536	3327	736	1310
3583	768	1536	3583	736	1310
3839	768	1536	3839	736	1310
4095	768	1536	4095	736	1310
0	1024	1536	0	981	1310
256	1024	1536	256	981	1310
512	1024	1536	512	981	1310
